Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2005 [YR2005],2010 [YR2010],2015 [YR2015],2016 [YR2016],2019 [YR2019]
"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,84.0137077039923,83.931045123657,83.4011902665281,81.4422362564972,81.2577139848333,80.4604111826841
"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,Upper middle income,UMC,..,55.6128616316384,51.7858506199576,46.8450854169532,42.015985323757,41.4295467026143,39.6176379071165
"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,World,WLD,..,53.6506315770567,51.7413508547804,49.332839667588,45.5286532201953,44.8777746334028,43.871081809165
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Afghanistan,AFG,..,91.79426,91.2855,89.04963,83.03166,81.4467,81.15342
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Albania,ALB,..,60.05114,56.20515,55.13312,56.45056,55.9023,51.19916
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Algeria,DZA,..,31.106983,28.247866,29.1909,27.051268,27.072094,27.458396
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,American Samoa,ASM,..,..,..,..,..,..,..
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Andorra,AND,..,..,..,..,..,..,..
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Angola,AGO,..,59.834781,60.763213,66.321086,58.336515,58.550624,59.97217
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Antigua and Barbuda,ATG,..,..,..,..,..,..,..
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Argentina,ARG,..,22.818074,21.279715,19.0490201,20.5165482,21.0964471,22.7149938
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Armenia,ARM,..,51.41087,46.91493,42.61921,41.890187,40.906424,31.760333
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Aruba,ABW,..,..,..,..,..,..,..
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Australia,AUS,..,12.4357736,12.1910588,11.5337509,10.8528061,10.8628025,10.608627
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Austria,AUT,..,8.508363,8.337339,9.036096,8.487684,8.172721,7.366228
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Azerbaijan,AZE,..,58.33486,59.78949,55.96987,55.23607,55.05017,54.34098
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,"Bahamas, The",BHS,..,11.6335739,11.427246,10.9798556,11.8649996,11.894269,11.9017715
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Bahrain,BHR,..,1.6937783,2.1527535,1.0434598,1.0097964,0.9977592,0.9893101
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Bangladesh,BGD,..,65.62332,64.34838,62.11988,58.87037,57.86647,54.35773
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Barbados,BRB,..,12.4679579,14.0520548,14.9348143,15.5306473,16.6743636,19.0287475
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Belarus,BLR,..,4.0450059,3.6674797,3.2222846,3.1882046,3.2583306,3.3926443
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Belgium,BEL,..,11.514194,10.58126,9.8904486,10.8825039,10.6826354,10.5989132
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Belize,BLZ,..,25.174836,23.552775,27.083382,26.197219,27.649968,29.980403
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Benin,BEN,..,89.19068,88.78014,88.72105,88.52108,88.41459,87.67181
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Bermuda,BMU,..,..,..,..,..,..,..
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Bhutan,BTN,..,72.12039,70.87927,68.98359,72.31506,72.56954,72.25163
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Bolivia,BOL,..,66.11339,59.43545,53.80404,56.58352,64.99406,59.70191
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Bosnia and Herzegovina,BIH,..,24.253302,22.664118,21.676154,20.210606,20.066061,19.073978
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Botswana,BWA,..,19.383074,24.118057,27.795859,28.301684,28.136046,27.885499
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Brazil,BRA,..,32.67432,32.140849,28.229536,26.922286,27.384393,28.333294
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,British Virgin Islands,VGB,..,..,..,..,..,..,..
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Brunei Darussalam,BRN,..,4.3103452,4.3468743,4.5574184,5.0733969,5.5633808,6.2678479
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Bulgaria,BGR,..,14.003694,10.194651,8.88872,8.4548346,8.1760074,7.2779931
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Burkina Faso,BFA,..,94.03581,93.04951,90.17107,86.89553,86.47249,85.36864
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Burundi,BDI,..,84.93768,85.33864,85.74527,85.75721,85.86797,86.53843
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Cabo Verde,CPV,..,43.95458,41.88749,38.28178,36.58551,32.084048,27.491001
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Cambodia,KHM,..,86.83762,80.38238,70.84604,52.280234,50.994218,47.915073
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Cameroon,CMR,..,78.90645,78.83563,77.35889,73.73081,73.11183,71.37654
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Canada,CAN,..,10.5817215,10.2343069,10.7882954,10.6313531,10.7236753,10.8398002
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Cayman Islands,CYM,..,..,..,..,..,..,..
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Central African Republic,CAF,..,93.56864,93.66361,92.82297,93.6963,93.64048,93.18222
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Chad,TCD,..,94.39467,91.09136,89.97685,89.1335,89.85544,89.96038
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Channel Islands,CHI,..,11.158923,11.11034,10.796501,10.469471,10.403369,10.254558
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Chile,CHL,..,27.566089,26.973294,21.803824,21.500226,22.405229,23.032717
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,China,CHN,..,62.11144,58.27633,51.6301,45.99146,45.04435,41.85101
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Colombia,COL,..,44.396243,43.594185,48.287567,46.893681,47.300023,45.933614
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Comoros,COM,..,64.87302,64.57416,61.068323,57.823377,57.879496,58.098557
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,"Congo, Dem. Rep.",COD,..,89.33657,88.17158,83.06628,78.64564,78.6585,77.89607
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,"Congo, Rep.",COG,..,77.855211,77.061766,76.152461,73.564987,73.60893,73.654758
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Costa Rica,CRI,..,23.530873,21.134136,21.343336,21.145928,19.694164,23.285978
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Cote d'Ivoire,CIV,..,78.72068,78.70012,77.30623,74.01757,73.00008,70.0742
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Croatia,HRV,..,18.757267,19.871173,17.11137,10.469617,8.714319,7.428415
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Cuba,CUB,..,9.381901,11.136959,9.4144209,19.31831,20.5274,22.404928
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Curacao,CUW,..,..,..,..,..,..,..
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Cyprus,CYP,..,18.095345,15.830486,13.825546,12.611276,12.474722,11.7125848
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Czechia,CZE,..,10.8277116,12.3014419,14.0797279,13.8147716,14.0200357,13.7726307
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Denmark,DNK,..,4.9250965,5.1847,5.4348831,5.1857349,5.2226629,4.9386524
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Djibouti,DJI,..,55.806356,55.137117,53.155463,50.498073,49.729128,47.462028
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Dominica,DMA,..,..,..,..,..,..,..
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Dominican Republic,DOM,..,39.885049,41.485131,43.438077,41.17714,39.689218,38.564485
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Ecuador,ECU,..,41.59275,40.298451,40.927812,41.603719,45.22979,48.39941
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,"Egypt, Arab Rep.",EGY,..,22.93527,25.29599,23.05099,25.45265,19.725991,19.50698
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,El Salvador,SLV,..,37.360769,38.792687,37.670079,35.995288,35.973479,34.602856
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Equatorial Guinea,GNQ,..,82.110561,75.173417,72.348038,74.031238,75.130298,77.856633
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Eritrea,ERI,..,88.94957,87.98359,87.24192,85.51644,85.11228,84.86754
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Estonia,EST,..,5.3331521,5.4226453,5.05495,5.7869981,5.6937983,6.4451259
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Eswatini,SWZ,..,22.874844,26.402269,29.260191,32.429156,33.078057,32.758096
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Ethiopia,ETH,..,89.66516,90.49531,88.89059,86.62464,86.12717,84.62408
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Faroe Islands,FRO,..,..,..,..,..,..,..
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Fiji,FJI,..,37.72067,37.28479,44.23055,36.55333,34.19245,31.20941
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Finland,FIN,..,9.2046545,8.8099077,9.2271592,9.9860664,9.985556,9.6766984
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,France,FRA,..,7.086902,6.5306006,7.0358061,7.2792191,7.5243557,7.8800037
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,French Polynesia,PYF,..,16.098146,13.0450802,11.9996543,12.5820008,12.5996648,12.471184
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Gabon,GAB,..,40.415461,35.420766,31.368288,30.905301,31.092861,31.8836047
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,"Gambia, The",GMB,..,75.63839,74.27589,73.23424,72.08408,71.49325,71.06296
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Georgia,GEO,..,60.15505,64.36031,57.42912,52.26781,51.73983,47.70731
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Germany,DEU,..,5.8443546,7.450737,6.7126348,6.1298987,5.9905091,5.3459499
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Ghana,GHA,..,75.237359,73.613708,71.93693,70.76211,70.547502,68.810157
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Gibraltar,GIB,..,..,..,..,..,..,..
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Greece,GRC,..,33.979907,28.127008,27.75129,28.077653,26.693072,24.499842
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Greenland,GRL,..,..,..,..,..,..,..
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Grenada,GRD,..,..,..,..,..,..,..
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Guam,GUM,..,10.569042,10.100444,10.0594769,9.9212228,9.905771,9.8490234
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Guatemala,GTM,..,46.67884,45.9454,43.98311,36.931556,34.56443,33.763778
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Guinea,GIN,..,91.59313,91.23778,91.38242,91.72143,91.13608,90.69041
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Guinea-Bissau,GNB,..,82.23024,82.17196,81.42271,81.07745,80.64047,80.34668
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Guyana,GUY,..,31.965332,32.157396,30.983813,28.962045,28.674253,28.679049
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Haiti,HTI,..,75.3734,74.61702,74.54749,73.30874,73.32808,73.19619
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Honduras,HND,..,41.59668,40.542725,42.09043,41.755099,37.250723,40.011164
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,"Hong Kong SAR, China",HKG,..,5.6529125,7.6996923,6.4216103,5.9960869,5.9094017,6.0402135
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Hungary,HUN,..,10.1607532,7.8130749,6.8874226,5.7513458,5.8005112,6.3430972
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Iceland,ISL,..,10.6735648,8.9193459,8.4055793,8.779394,7.9265951,8.1255768
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,India,IND,..,83.72175,82.97231,82.11388,76.3963,75.33747,73.16057
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Indonesia,IDN,..,64.90275,58.77192,57.29385,47.48962,47.61098,48.24773
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,"Iran, Islamic Rep.",IRN,..,42.58044,41.87314,39.813042,39.772448,40.68756,41.332378
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Iraq,IRQ,..,27.003343,29.310667,27.535936,22.748778,21.215767,20.397642
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Ireland,IRL,..,13.140155,11.4226735,12.1012933,11.9038557,11.6134216,10.2071691
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Isle of Man,IMN,..,..,..,..,..,..,..
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Israel,ISR,..,7.1261238,7.5069024,7.9140028,8.0194465,8.1530468,8.1546994
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Italy,ITA,..,20.976614,19.5146,18.58071,17.76575,17.459731,16.77288
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Jamaica,JAM,..,37.961185,34.57446,36.907392,36.5213933,36.1529428,35.9704065
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Japan,JPN,..,13.779199,12.348186,9.896668,9.023233,8.560213,8.214978
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Jordan,JOR,..,9.4200315,9.3187274,8.776662,9.3453153,9.5038163,9.25759
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Kazakhstan,KAZ,..,40.806326,34.3982468,31.0015848,25.6175414,24.3260079,22.4317716
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Kenya,KEN,..,60.12939,65.76927,65.58048,63.21123,62.58808,60.43766
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Kiribati,KIR,..,..,..,..,..,..,..
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,"Korea, Dem. People's Rep.",PRK,..,84.29073,83.66474,83.77123,83.70256,83.45386,83.92452
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,"Korea, Rep.",KOR,..,30.048974,26.231877,22.497586,19.640522,19.445186,18.913039
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Kosovo,XKX,..,..,..,..,..,..,..
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Kuwait,KWT,..,2.4510153,2.1465165,1.6171839,0.4964797,1.0623783,1.0776989
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Kyrgyz Republic,KGZ,..,52.44723,48.45219,36.261717,38.029441,35.389386,32.677934
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Lao PDR,LAO,..,88.54407,86.57654,83.84848,80.68692,79.97243,77.50333
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Latvia,LVA,..,10.739263,8.116796,7.555628,8.308594,8.6438965,7.4937972
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Lebanon,LBN,..,30.615353,30.635729,25.990724,28.095641,28.562591,29.890898
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Lesotho,LSO,..,62.94476,60.83754,58.0518,54.61421,53.65937,52.3859
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Liberia,LBR,..,80.026,79.75487,78.80688,77.374994,77.308186,77.676716
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Libya,LBY,..,23.562326,23.49442,22.6154963,27.943346,29.185428,28.473819
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Lithuania,LTU,..,17.957637,15.146333,8.595083,9.984136,9.9786771,9.0895559
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Luxembourg,LUX,..,7.9286545,5.2052231,4.9425536,6.1723061,6.1314805,5.4655049
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,"Macao SAR, China",MAC,..,8.401457,6.442078,4.8379843,3.3545526,3.23321,3.3033636
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Madagascar,MDG,..,83.47218,84.47636,88.48993,85.56835,85.20312,84.0082
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Malawi,MWI,..,58.615631,60.710661,60.000663,60.087202,60.282869,60.285059
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Malaysia,MYS,..,22.772186,21.153187,21.372709,22.061878,22.19179,21.907987
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Maldives,MDV,..,32.47959,31.83397,25.85791,21.382188,19.556534,18.687121
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Mali,MLI,..,85.77953,83.38482,82.05572,81.68801,79.02954,79.91068
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Malta,MLT,..,8.3690466,9.4652685,10.0241477,9.4047574,9.5674194,10.8856616
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Marshall Islands,MHL,..,..,..,..,..,..,..
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Mauritania,MRT,..,56.79798,56.98467,54.55022,53.598651,53.530777,52.395252
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Mauritius,MUS,..,17.891902,16.68336,16.145992,16.951094,16.132158,16.651332
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Mexico,MEX,..,31.779541,30.859251,28.879278,27.738547,27.237181,27.160677
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Moldova,MDA,..,36.451852,36.349119,28.644541,36.369532,36.428436,21.82499
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Monaco,MCO,..,..,..,..,..,..,..
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Mongolia,MNG,..,56.70183,55.98482,56.09297,49.376657,46.815773,47.056395
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Montenegro,MNE,..,13.081892,12.709875,10.386149,11.84846,12.756198,13.338589
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Morocco,MAR,..,57.01752,57.74446,51.03397,49.4818,48.8211,46.09864
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Mozambique,MOZ,..,88.33055,87.24043,85.39344,83.63045,83.1612,81.98972
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Myanmar,MMR,..,77.52732,72.04787,65.7089,61.78504,61.10957,62.42219
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Namibia,NAM,..,30.31676,30.802553,31.346171,27.444356,25.119453,31.722162
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Nauru,NRU,..,..,..,..,..,..,..
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Nepal,NPL,..,83.33095,82.32272,80.93132,79.06223,78.45695,77.09851
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Netherlands,NLD,..,7.9667708,9.6089617,11.1805208,13.0112003,12.7872997,12.7773664
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,New Caledonia,NCL,..,12.0356882,12.4255377,12.2429833,12.3669149,12.3186543,12.1669271
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,New Zealand,NZL,..,13.6050956,12.0262048,11.691578,11.2807803,12.2532508,12.2887441
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Nicaragua,NIC,..,46.35144,45.32577,44.63816,39.489396,38.599027,37.13678
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Niger,NER,..,89.51167,89.77375,89.28701,94.06824,94.08648,94.10616
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Nigeria,NGA,..,83.10021,81.36865,79.47228,78.83939,78.50972,77.224
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,North Macedonia,MKD,..,21.36468,22.43475,23.11157,21.819421,19.704919,17.179739
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Norway,NOR,..,5.7920049,5.8993014,5.5546474,5.3087577,5.1482054,4.7231345
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Oman,OMN,..,9.8022826,5.0517807,2.4694119,2.3952482,2.4063558,2.4283931
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Pakistan,PAK,..,63.63882,61.23412,62.07555,59.17688,60.01829,54.83538
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Palau,PLW,..,..,..,..,..,..,..
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Panama,PAN,..,30.493736,31.79215,30.882698,30.659615,32.204552,36.280468
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Papua New Guinea,PNG,..,80.06759,80.08961,78.54936,76.48647,75.93677,74.39926
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Paraguay,PRY,..,48.096612,48.051604,42.052363,38.785084,39.128198,36.968213
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Peru,PER,..,54.19134,54.74274,51.07557,50.00061,50.3929,51.55228
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Philippines,PHL,..,44.48695,45.1975,41.97564,37.87309,35.329138,33.204635
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Poland,POL,..,23.491496,21.799226,18.74678,17.302663,16.764148,15.981864
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,Portugal,PRT,..,19.843173,19.957963,17.9562871,13.6272677,12.9978477,12.0249645
